Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,BbAvH,BbAvD,BbAvA,HValue,AValue,HAcc,AAcc,HConv,AConv,HCurrentPoints,ACurrentPoints,FTHG_5Avg,FTAG_5Avg,HS_5Avg,AS_5Avg,HST_5Avg,AST_5Avg,HAcc_5Avg,AAcc_5Avg,HConv_5Avg,AConv_5Avg,HRating,ARating,Value_Diff,CurrentPoints_Diff,Rating_Diff,FTG_5Avg_Diff,S_5Avg_Diff,ST_5Avg_Diff,Acc_5Avg_Diff,Conv_5Avg_Diff
2013-2014,2013-09-21,Newcastle,Hull,2,3,A,15,12,2,5,1.8,3.47,4.72,0.28587401214646907,0.0,0.1333332444445037,0.4166663194447338,0.1333332444445037,0.24999979166684028,7,4,0.75,0.5,15.5,9.5,4.5,2.5,0.2613968505571342,0.25396794186235866,0.039828409731245164,0.05555547839518176,-0.574511907,0.0,0.28587401214646907,3,-0.574511907,0.25,6.0,2.0,0.007428908694775527,-0.015727068663936597
2013-2014,2013-09-21,Chelsea,Fulham,2,0,H,26,4,10,1,1.29,5.41,10.74,0.9897085355627271,0.0,0.3846152366864474,0.24999937500156252,0.07692304733728948,0.0,7,4,1.0,0.75,16.75,9.0,4.25,3.0,0.2886361224003788,0.36770757469830406,0.05606057350782484,0.0864582062068178,0.898994361,-0.24938197399999998,0.9897085355627271,3,1.148376335,0.25,7.75,1.25,-0.07907145229792528,-0.030397632698992955
2013-2014,2013-09-22,Arsenal,Stoke,3,1,H,16,9,8,3,1.35,4.88,9.25,0.6849541331029401,0.0,0.4999996875001953,0.3333329629633745,0.18749988281257324,0.11111098765445816,9,7,2.0,0.75,15.0,12.5,5.5,4.25,0.3710314896209139,0.3408005844865679,0.13169634003129896,0.05238091575966282,0.8760906909999999,-0.277504442,0.6849541331029401,2,1.153595133,1.25,2.5,1.25,0.03023090513434601,0.07931542427163614
2013-2014,2013-09-22,Cardiff,Tottenham,0,1,A,6,29,0,12,4.32,3.43,1.88,0.0,0.5309953365679024,0.0,0.41379296076104805,0.0,0.03448274673008733,5,9,1.0,1.0,8.75,18.25,2.5,4.5,0.2999995912043646,0.2427166303117122,0.10833321574086863,0.049602882497056106,0.0,0.500606288,-0.5309953365679024,-4,-0.500606288,0.0,-9.5,-2.0,0.05728296089265239,0.05873033324381252
2013-2014,2013-09-22,Crystal Palace,Swansea,0,2,A,9,15,1,7,3.2,3.27,2.25,0.03247528777983888,0.0,0.11111098765445816,0.46666635555576297,0.0,0.1333332444445037,3,4,1.0,1.25,10.0,13.25,3.5,5.75,0.32752059272541306,0.4677866691926803,0.06197475120933163,0.08578425305175509,0.0,-0.099516232,0.03247528777983888,-1,0.099516232,-0.25,-3.25,-2.25,-0.14026607646726724,-0.02380950184242346
2013-2014,2013-09-22,Man City,Man United,4,1,H,18,14,5,3,2.16,3.32,3.42,0.9759865829796964,0.7827264590889821,0.27777762345687584,0.21428556122459913,0.2222220987655007,0.0714285204081997,7,7,2.0,1.5,14.5,14.25,6.25,5.25,0.41562470325543505,0.3664639668841503,0.12291658741324808,0.09298239784552784,0.799241234,1.073525309,0.19326012389071434,0,-0.27428407500000007,0.5,0.25,1.0,0.04916073637128476,0.029934189567720246
2013-2014,2013-09-28,Tottenham,Chelsea,1,1,D,12,11,4,5,2.61,3.19,2.77,0.5728915203415241,0.9173300673606859,0.33333305555578707,0.45454504132268975,0.08333326388894677,0.09090900826453795,12,10,1.0,1.2,20.4,18.6,6.0,5.4,0.27693189640157934,0.3078319452575925,0.04657885534366235,0.06023306827371777,0.500606288,0.898994361,-0.34443854701916177,2,-0.398388073,-0.19999999999999996,1.7999999999999972,0.5999999999999996,-0.030900048856013163,-0.01365421293005542
2013-2014,2013-09-28,Swansea,Arsenal,1,2,A,10,10,3,4,3.11,3.32,2.31,0.0,0.6348626878326817,0.2999997000003,0.3999996000004,0.0999999000001,0.1999998000002,7,12,1.4,2.2,13.6,15.2,6.0,6.0,0.46756260646529685,0.3968251291967702,0.09529405133030482,0.14285704858755383,-0.099516232,0.8760906909999999,-0.6348626878326817,-5,-0.975606923,-0.8000000000000003,-1.5999999999999996,0.0,0.07073747726852664,-0.04756299725724901
2013-2014,2013-09-28,Man United,West Brom,1,2,A,14,12,6,4,1.29,5.44,10.38,0.8444845373923207,0.0,0.42857112244919826,0.33333305555578707,0.0714285204081997,0.16666652777789354,7,5,1.4,0.8,14.2,10.6,4.8,2.4,0.33602828575224003,0.22352958247562554,0.08867162235806221,0.06282046342870425,1.073525309,-0.099578264,0.8444845373923207,2,1.1731035730000001,0.5999999999999999,3.5999999999999996,2.4,0.11249870327661449,0.025851158929357965
2013-2014,2013-09-28,Southampton,Crystal Palace,2,0,H,12,8,3,0,1.45,4.21,7.7,0.14408050212182044,0.030100334448160522,0.24999979166684028,0.0,0.16666652777789354,0.0,8,3,0.6,0.8,12.4,9.8,4.4,3.0,0.3474277642545639,0.2842386717112221,0.0570027394948915,0.0495798009674653,-0.275278438,0.0,0.11398016767365993,5,-0.275278438,-0.20000000000000007,2.5999999999999996,1.4000000000000004,0.06318909254334182,0.007422938527426197
2013-2014,2013-09-28,Fulham,Cardiff,1,2,A,9,22,5,4,2.07,3.32,3.66,0.0,0.0,0.5555549382722909,0.1818180991735913,0.11111098765445816,0.09090904958679565,4,5,0.6,0.8,8.0,8.2,2.6,2.0,0.34416593475895574,0.23999967296349167,0.06916656496545423,0.0866665725926949,-0.24938197399999998,0.0,0.0,-1,-0.24938197399999998,-0.20000000000000007,-0.1999999999999993,0.6000000000000001,0.10416626179546407,-0.017500007627240674
2013-2014,2013-09-28,Aston Villa,Man City,3,2,H,8,20,4,7,6.6,3.97,1.53,0.1356186313622849,0.9046116161854068,0.4999993750007813,0.3499998250000875,0.37499953125058594,0.099999950000025,6,10,1.2,2.4,11.8,15.2,3.0,6.0,0.27989699902491244,0.3880552872957232,0.12773795253536013,0.1427776896836986,-0.549096205,0.799241234,-0.7689929848231218,-4,-1.348337439,-1.2,-3.3999999999999986,-3.0,-0.10815828827081075,-0.015039737148338478
2013-2014,2013-09-28,Hull,West Ham,1,0,H,9,18,2,5,2.34,3.2,3.16,0.0,0.11500777238682934,0.22222197530891633,0.27777762345687584,0.11111098765445816,0.0,7,5,1.0,0.8,10.0,9.6,3.0,1.4,0.2865076173788337,0.1333331728397325,0.09444434104951346,0.06666660493833335,0.0,-0.19102777399999998,-0.11500777238682934,2,0.19102777399999998,0.19999999999999996,0.40000000000000036,1.6,0.15317444453910117,0.027777736111180118
2013-2014,2013-09-29,Stoke,Norwich,0,1,A,8,8,1,3,1.96,3.32,4.09,0.0,0.08914692166376183,0.12499984375019532,0.37499953125058594,0.0,0.12499984375019532,7,4,0.8,0.6,11.8,10.4,4.0,2.4,0.33930706018192924,0.23153817725720133,0.06412693013862189,0.0633332619445285,-0.277504442,-0.42824300600000004,-0.08914692166376183,3,0.15073856400000002,0.20000000000000007,1.4000000000000004,1.6,0.10776888292472792,0.0007936681940933915
2013-2014,2013-09-29,Sunderland,Liverpool,1,3,A,23,15,5,6,5.3,3.71,1.67,0.0,0.4928399830420651,0.21739120982990878,0.39999973333351113,0.043478241965981754,0.19999986666675557,1,10,0.6,1.0,12.4,12.6,2.0,5.4,0.16852924917404827,0.4079483359603252,0.05676464771200085,0.10102551028948765,-0.325173862,0.6987894720000001,-0.4928399830420651,-9,-1.023963334,-0.4,-0.1999999999999993,-3.4000000000000004,-0.23941908678627694,-0.044260862577486806
2013-2014,2013-09-30,Everton,Newcastle,3,2,H,18,15,7,6,1.61,3.76,5.74,0.27159301705079664,0.26496773281831454,0.3888886728396262,0.39999973333351113,0.16666657407412552,0.1333332444445037,9,7,1.2,1.0,15.0,15.4,5.2,4.0,0.35294784008083174,0.23578412933460807,0.09923436215158839,0.05852937667389687,0.374043419,-0.574511907,0.006625284232482098,2,0.9485553259999999,0.19999999999999996,-0.40000000000000036,1.2000000000000002,0.11716371074622367,0.04070498547769152
2013-2014,2013-10-05,Sunderland,Man United,1,2,A,6,13,2,6,5.58,3.8,1.63,0.0,0.763107070516746,0.33333277777870374,0.46153810650914884,0.16666638888935187,0.15384603550304962,1,7,0.8,0.8,13.0,14.0,2.4,4.6,0.18200750614002253,0.3284092391309271,0.0654602961051972,0.049624028661900674,-0.325173862,1.073525309,-0.763107070516746,-6,-1.398699171,0.0,-1.0,-2.1999999999999997,-0.1464017329909046,0.015836267443296526
2013-2014,2013-10-05,Cardiff,Newcastle,1,2,A,8,20,2,10,2.36,3.29,3.05,0.0,0.26496773281831454,0.24999968750039064,0.49999975000012503,0.12499984375019532,0.099999950000025,8,7,1.2,1.4,10.2,17.4,2.6,5.0,0.2596966400204206,0.2757841560011503,0.10484838251005404,0.08519602556279762,0.0,-0.574511907,-0.26496773281831454,1,0.574511907,-0.19999999999999996,-7.199999999999999,-2.4,-0.016087515980729716,0.019652356947256422
2013-2014,2013-10-05,Fulham,Stoke,1,0,H,9,16,2,3,2.36,3.2,3.12,0.0,0.0,0.22222197530891633,0.18749988281257324,0.11111098765445816,0.0,4,7,0.6,0.8,8.8,11.4,3.4,3.4,0.415277002413254,0.2843071089318883,0.051388842496185874,0.06412693013862189,-0.24938197399999998,-0.277504442,0.0,-3,0.02812246800000004,-0.20000000000000007,-2.5999999999999996,0.0,0.13096989348136567,-0.012738087642436016
2013-2014,2013-10-05,Hull,Aston Villa,0,0,D,6,18,1,4,2.36,3.26,3.07,0.0,0.1362051910122945,0.16666638888935187,0.2222220987655007,0.0,0.0,10,9,1.2,1.2,10.4,11.6,3.0,3.0,0.27380923693029624,0.2910080839015022,0.1166665385804051,0.13607126619280244,0.0,-0.549096205,-0.1362051910122945,1,0.549096205,0.0,-1.1999999999999993,0.0,-0.01719884697120594,-0.019404727612397338
2013-2014,2013-10-05,Liverpool,Crystal Palace,3,1,H,13,11,7,2,1.21,6.48,14.01,0.5603130638070795,0.037637194403881476,0.5384611242606736,0.1818180165290759,0.23076905325457442,0.09090900826453795,13,3,1.4,0.8,10.4,10.4,4.4,2.4,0.40333293055600905,0.16423891171074206,0.13333317888910984,0.0495798009674653,0.6987894720000001,0.0,0.522675869403198,10,0.6987894720000001,0.5999999999999999,0.0,2.0000000000000004,0.239094018845267,0.08375337792164453
2013-2014,2013-10-05,Man City,Everton,3,1,H,12,6,6,4,1.64,3.88,5.29,0.9828475592712118,0.26496773281831454,0.49999958333368055,0.6666655555574075,0.24999979166684028,0.16666638888935187,10,12,2.0,1.4,15.2,14.8,5.2,5.4,0.3480553072957132,0.3675677131528946,0.1227776996836936,0.1115150564677927,0.799241234,0.374043419,0.7178798264528973,-2,0.42519781500000003,0.6000000000000001,0.3999999999999986,-0.20000000000000018,-0.019512405857181392,0.011262643215900911
2013-2014,2013-10-06,Tottenham,West Ham,0,3,A,14,16,4,5,1.42,4.43,7.96,0.6174878662363733,0.11022657685241886,0.2857140816327988,0.31249980468762206,0.0,0.18749988281257324,13,5,1.0,0.4,19.4,9.6,6.4,1.6,0.32006910958885315,0.14444427777800756,0.05148080915950992,0.044444395061783264,0.500606288,-0.19102777399999998,0.5072612893839544,8,0.6916340619999999,0.6,9.799999999999999,4.800000000000001,0.1756248318108456,0.007036414097726658
2013-2014,2013-10-06,West Brom,Arsenal,1,1,D,12,14,4,5,4.54,3.73,1.76,0.0,0.6592397192519668,0.33333305555578707,0.35714260204099857,0.08333326388894677,0.0714285204081997,8,15,1.2,2.4,10.8,14.0,3.0,6.0,0.2720143919338754,0.4268250804468307,0.09615376898428295,0.17035701640008893,-0.099578264,0.8760906909999999,-0.6592397192519668,-7,-0.975668955,-1.2,-3.1999999999999993,-3.0,-0.15481068851295532,-0.07420324741580599
2013-2014,2013-10-06,Norwich,Chelsea,1,3,A,14,22,3,8,6.02,3.9,1.58,0.09503722714913727,0.8812944556973952,0.21428556122459913,0.3636361983471826,0.0714285204081997,0.13636357438019348,7,11,0.4,1.0,10.4,16.4,2.6,5.4,0.25653814600724034,0.3532864287287326,0.038333293194489436,0.060233060009266225,-0.42824300600000004,0.898994361,-0.7862572285482579,-4,-1.327237367,-0.6,-5.999999999999998,-2.8000000000000003,-0.09674828272149227,-0.02189976681477679
2013-2014,2013-10-06,Southampton,Swansea,2,0,H,12,17,4,7,2.04,3.36,3.72,0.15780245470485094,0.0,0.33333305555578707,0.41176446366796254,0.16666652777789354,0.0,11,7,0.8,1.4,13.4,12.2,4.6,5.4,0.3402849470776113,0.4569743526937061,0.06176465729530985,0.10352933236838302,-0.275278438,-0.099516232,0.15780245470485094,4,-0.17576220600000003,-0.5999999999999999,1.200000000000001,-0.8000000000000007,-0.11668940561609481,-0.041764675073073174
2013-2014,2013-10-19,Arsenal,Norwich,4,1,H,20,12,11,6,1.29,5.39,10.72,0.7146850303661728,0.08808705073248856,0.5499997250001375,0.49999958333368055,0.19999990000005,0.08333326388894677,16,7,2.0,0.6,13.2,10.6,5.6,2.4,0.4204758662871052,0.23785684405094037,0.15130940566690376,0.05261899727612938,0.8760906909999999,-0.42824300600000004,0.6265979796336842,9,1.304333697,1.4,2.5999999999999996,3.1999999999999997,0.18261902223616483,0.09869040839077439
2013-2014,2013-10-19,Chelsea,Cardiff,4,1,H,20,13,7,3,1.24,6.03,12.82,0.9508296699108073,0.0,0.3499998250000875,0.23076905325457442,0.19999990000005,0.07692301775152481,14,8,1.2,0.8,17.8,10.0,6.4,1.8,0.386013695064818,0.17636339233514892,0.060839125996404175,0.0631817586674182,0.898994361,0.0,0.9508296699108073,6,0.898994361,0.3999999999999999,7.800000000000001,4.6000000000000005,0.20965030272966906,-0.0023426326710140194
2013-2014,2013-10-19,Everton,Hull,2,1,H,14,9,6,1,1.44,4.2,8.07,0.286458465682413,0.0,0.42857112244919826,0.11111098765445816,0.1428570408163994,0.11111098765445816,12,11,1.6,1.0,11.6,10.4,4.6,3.0,0.42817358459493954,0.27380923693029624,0.14484833424566307,0.08333326080253471,0.374043419,0.0,0.286458465682413,1,0.374043419,0.6000000000000001,1.1999999999999993,1.5999999999999996,0.1543643476646433,0.06151507344312836
2013-2014,2013-10-19,Man United,Southampton,1,1,D,12,18,5,7,1.55,4.02,6.2,0.8233171549818311,0.14626218851570963,0.4166663194447338,0.3888886728396262,0.08333326388894677,0.055555524691375174,10,14,1.2,1.0,14.0,12.4,5.2,4.2,0.374563049781842,0.33636336441711806,0.0803932357625106,0.08333326388894677,1.073525309,-0.275278438,0.6770549664661215,-4,1.348803747,0.19999999999999996,1.5999999999999996,1.0,0.038199685364723956,-0.0029400281264361644
2013-2014,2013-10-19,Newcastle,Liverpool,2,2,D,14,23,4,7,4.31,3.65,1.82,0.2824435240007115,0.5193367563238965,0.2857140816327988,0.30434769376187226,0.1428570408163994,0.08695648393196351,10,16,1.8,1.8,18.2,12.0,7.0,5.6,0.3757841060011753,0.4710252354079837,0.10519601556280263,0.13948706953986473,-0.574511907,0.6987894720000001,-0.23689323232318504,-6,-1.273301379,0.0,6.199999999999999,1.4000000000000004,-0.0952411294068084,-0.0342910539770621
2013-2014,2013-10-19,Stoke,West Brom,0,0,D,9,12,3,5,2.26,3.21,3.31,0.0,0.0,0.3333329629633745,0.4166663194447338,0.0,0.0,7,9,0.4,1.4,11.8,11.8,3.0,3.4,0.25037856508620326,0.2815382275347121,0.035555521975342,0.1128204217620723,-0.277504442,-0.099578264,0.0,-2,-0.17792617800000002,-0.9999999999999999,0.0,-0.3999999999999999,-0.031159662448508818,-0.07726489978673029
2013-2014,2013-10-19,Swansea,Sunderland,4,0,H,14,6,6,1,1.57,3.89,6.19,0.0,0.0,0.42857112244919826,0.16666638888935187,0.2857140816327988,0.0,7,1,1.4,0.8,14.2,12.6,5.8,2.2,0.3964703066514968,0.17367415544564607,0.10352933236838302,0.07379360513302852,-0.099516232,-0.325173862,0.0,6,0.22565763,0.5999999999999999,1.5999999999999996,3.5999999999999996,0.22279615120585072,0.029735727235354503
2013-2014,2013-10-19,West Ham,Man City,1,3,A,11,16,2,9,5.32,3.65,1.68,0.10863212461565827,0.9109708417730464,0.1818180165290759,0.5624996484377197,0.09090900826453795,0.18749988281257324,8,13,1.0,2.2,11.6,14.4,2.4,5.4,0.1736109609376616,0.38555526302492493,0.08194437162429791,0.1477776736420519,-0.19102777399999998,0.799241234,-0.8023387171573881,-5,-0.9902690080000001,-1.2000000000000002,-2.8000000000000007,-3.0000000000000004,-0.21194430208726334,-0.065833302017754
2013-2014,2013-10-20,Aston Villa,Tottenham,0,2,A,15,13,2,6,3.86,3.4,1.98,0.14695194775493609,0.5723303028875595,0.1333332444445037,0.46153810650914884,0.0,0.15384603550304962,10,13,1.0,0.8,13.8,18.4,3.2,6.2,0.2497383403891213,0.324580374668861,0.10749987843764205,0.04095449891019952,-0.549096205,0.500606288,-0.4253783551326234,-3,-1.0497024929999998,0.19999999999999996,-4.599999999999998,-3.0,-0.07484203427973973,0.06654537952744254
2013-2014,2013-10-21,Crystal Palace,Fulham,1,4,A,14,9,4,6,2.65,3.21,2.69,0.03717632709069193,0.0,0.2857140816327988,0.666665925926749,0.0714285204081997,0.44444395061783265,3,7,0.8,0.6,9.8,7.4,1.8,2.4,0.12917399460835752,0.372221452162503,0.05347589853873295,0.06111104783957262,0.0,-0.24938197399999998,0.03717632709069193,-4,0.24938197399999998,0.20000000000000007,2.4000000000000004,-0.5999999999999999,-0.2430474575541455,-0.007635149300839673
2013-2014,2013-10-26,Southampton,Fulham,2,0,H,20,1,6,0,1.59,3.78,6.12,0.15780245470485094,0.0,0.299999850000075,0.0,0.099999950000025,0.0,15,10,1.2,1.4,13.8,8.6,5.2,3.2,0.377777495679228,0.37222174845748246,0.0944443688272218,0.14999983796313915,-0.275278438,-0.24938197399999998,0.15780245470485094,5,-0.025896464000000036,-0.19999999999999996,5.200000000000001,2.0,0.005555747221745566,-0.05555546913591734
2013-2014,2013-10-26,Norwich,Cardiff,0,0,D,31,6,10,4,2.16,3.28,3.45,0.09503722714913727,0.0,0.3225805411030513,0.6666655555574075,0.0,0.0,7,8,0.6,1.0,10.0,11.8,2.8,2.2,0.28452346293987496,0.17251732798575128,0.05595232560946837,0.07856636221772316,-0.42824300600000004,0.0,0.09503722714913727,-1,-0.42824300600000004,-0.4,-1.8000000000000007,0.5999999999999996,0.11200613495412368,-0.02261403660825479
2013-2014,2013-10-26,Man United,Stoke,3,2,H,19,10,5,5,1.32,5.02,9.83,0.8233171549818311,0.0,0.2631577562327599,0.49999950000050003,0.15789465373965592,0.1999998000002,11,8,1.4,0.2,14.4,10.6,5.4,2.6,0.3778963936707088,0.25037853545662625,0.09705988854029997,0.022222197530891632,1.073525309,-0.277504442,0.8233171549818311,3,1.351029751,1.2,3.8000000000000007,2.8000000000000003,0.12751785821408257,0.07483769100940833
2013-2014,2013-10-26,Liverpool,West Brom,4,1,H,18,15,7,3,1.41,4.66,7.61,0.5603130638070795,0.0,0.3888886728396262,0.19999986666675557,0.2222220987655007,0.06666662222225185,17,10,2.0,1.4,14.6,12.2,6.0,4.2,0.4318948741602582,0.3448715114236388,0.13687838632623742,0.1128204217620723,0.6987894720000001,-0.099578264,0.5603130638070795,7,0.7983677360000001,0.6000000000000001,2.4000000000000004,1.7999999999999998,0.08702336273661937,0.02405796456416512
2013-2014,2013-10-26,Aston Villa,Everton,0,2,A,14,15,3,4,3.3,3.3,2.22,0.14695194775493609,0.26550944462763204,0.21428556122459913,0.2666664888890074,0.0,0.1333332444445037,10,15,1.0,2.0,13.4,11.8,3.0,5.2,0.24111089239219669,0.4677339984338643,0.10749987843764205,0.17341974240894292,-0.549096205,0.374043419,-0.11855749687269596,-5,-0.923139624,-1.0,1.5999999999999996,-2.2,-0.22662310604166763,-0.06591986397130087
2013-2014,2013-10-26,Crystal Palace,Arsenal,0,2,A,13,10,4,4,8.85,4.82,1.36,0.03717632709069193,0.6624193320457864,0.30769207100609924,0.3999996000004,0.0,0.1999998000002,3,19,0.4,2.6,9.2,14.8,1.4,6.8,0.11572861716326659,0.44714254739818593,0.03246750573454753,0.1746427328891244,0.0,0.8760906909999999,-0.6252430049550944,-16,-0.8760906909999999,-2.2,-5.600000000000001,-5.4,-0.33141393023491933,-0.14217522715457687
2013-2014,2013-10-27,Chelsea,Man City,2,1,H,12,15,4,6,2.36,3.31,3.03,0.9508296699108073,0.9109708417730464,0.33333305555578707,0.39999973333351113,0.16666652777789354,0.06666662222225185,17,16,2.0,2.4,20.2,15.2,7.0,6.0,0.3560137850646793,0.39805527604573276,0.10083910599641417,0.15194434464898784,0.898994361,0.799241234,0.03985882813776087,1,0.09975312699999994,-0.3999999999999999,5.0,1.0,-0.042041490981053475,-0.05110523865257367
2013-2014,2013-10-27,Sunderland,Newcastle,2,1,H,8,16,4,4,2.78,3.27,2.56,0.0,0.2617881200244948,0.4999993750007813,0.24999984375009765,0.24999968750039064,0.06249996093752441,1,11,0.6,2.0,11.8,16.2,2.0,6.0,0.16700747322347645,0.357926953577722,0.05379362513300852,0.12543409386496993,-0.325173862,-0.574511907,-0.2617881200244948,-10,0.249338045,-1.4,-4.399999999999999,-4.0,-0.19091948035424552,-0.07164046873196141
2013-2014,2013-10-27,Swansea,West Ham,0,0,D,10,15,5,4,1.71,3.65,4.98,0.0,0.10068773847095953,0.49999950000050003,0.2666664888890074,0.0,0.0,10,8,1.8,1.2,14.6,12.0,6.2,2.8,0.41551792003017907,0.20997456424347677,0.12733884313936408,0.1001261732772055,-0.099516232,-0.19102777399999998,-0.10068773847095953,2,0.09151154199999999,0.6000000000000001,2.5999999999999996,3.4000000000000004,0.2055433557867023,0.02721266986215859
2013-2014,2013-10-27,Tottenham,Hull,1,0,H,15,10,6,4,1.41,4.37,8.03,0.6174878662363733,0.0,0.39999973333351113,0.3999996000004,0.06666662222225185,0.0,16,11,1.2,1.2,18.2,10.8,6.6,2.8,0.359745179644131,0.2388886589508672,0.07172370601080943,0.10555545833342635,0.500606288,0.0,0.6174878662363733,5,0.500606288,0.0,7.399999999999999,3.8,0.1208565206932638,-0.03383175232261691
2013-2014,2013-11-02,West Brom,Crystal Palace,2,0,H,9,12,4,4,1.54,4.02,6.32,0.0,0.0344575816100617,0.44444395061783265,0.33333305555578707,0.22222197530891633,0.0,10,3,1.4,0.4,12.8,11.0,4.0,2.2,0.31820487364583255,0.17726703136448646,0.1094870934287333,0.03246750573454753,-0.099578264,0.0,-0.0344575816100617,7,-0.099578264,0.9999999999999999,1.8000000000000007,1.7999999999999998,0.1409378422813461,0.07701958769418578
2013-2014,2013-11-02,Arsenal,Liverpool,2,0,H,12,12,7,4,2.26,3.35,3.18,0.7146850303661728,0.5140374016675303,0.5833328472226273,0.33333305555578707,0.16666652777789354,0.0,22,20,2.4,2.4,14.0,15.8,6.4,6.4,0.4414282429084263,0.42633934483923663,0.1717855806442446,0.14798950052375884,0.8760906909999999,0.6987894720000001,0.2006476286986425,2,0.17730121899999984,0.0,-1.8000000000000007,0.0,0.015088898069189671,0.023796080120485757
2013-2014,2013-11-02,Fulham,Man United,1,3,A,15,10,6,4,6.03,3.91,1.58,0.0,0.7684064251731123,0.39999973333351113,0.3999996000004,0.06666662222225185,0.2999997000003,10,14,1.2,1.6,6.4,14.4,2.8,5.0,0.33888844290190373,0.356843773172088,0.1333331851853498,0.10758619878961036,-0.24938197399999998,1.073525309,-0.7684064251731123,-4,-1.3229072830000002,-0.40000000000000013,-8.0,-2.2,-0.017955330270184255,0.025746986395739455
2013-2014,2013-11-02,Hull,Sunderland,1,0,H,25,9,2,1,2.12,3.28,3.58,0.0,0.0,0.0799999680000128,0.11111098765445816,0.0399999840000064,0.0,11,4,1.0,0.8,9.2,10.0,2.6,2.4,0.26333305425957204,0.24347795029974914,0.09444435339515131,0.09202886367114485,0.0,-0.325173862,0.0,7,0.325173862,0.19999999999999996,-0.8000000000000007,0.20000000000000018,0.0198551039598229,0.0024154897240064588
2013-2014,2013-11-02,Man City,Norwich,7,0,H,27,7,9,1,1.19,6.83,14.48,0.9828475592712118,0.08745112817372462,0.33333320987658893,0.14285693877580175,0.25925916323734693,0.0,16,8,2.6,0.6,16.2,15.4,6.6,4.6,0.41805528271237496,0.2990396961601728,0.16527766909343822,0.05595232560946837,0.799241234,-0.42824300600000004,0.8953964310974872,8,1.2274842400000001,2.0,0.7999999999999989,2.0,0.11901558655220218,0.10932534348396986
2013-2014,2013-11-02,Stoke,Southampton,1,1,D,9,10,3,2,3.11,3.17,2.36,0.0,0.14626218851570963,0.3333329629633745,0.1999998000002,0.11111098765445816,0.0999999000001,8,18,0.6,1.6,10.4,14.8,3.0,5.4,0.2958330304980035,0.3711108434569912,0.06222215753093163,0.11444435882722681,-0.277504442,-0.275278438,-0.14626218851570963,-10,-0.0022260040000000036,-1.0,-4.4,-2.4000000000000004,-0.07527781295898767,-0.05222220129629518
2013-2014,2013-11-02,West Ham,Aston Villa,0,0,D,17,8,4,2,2.16,3.29,3.38,0.12121058115010291,0.12984596542465496,0.23529397923883574,0.24999968750039064,0.0,0.0,9,10,1.2,0.8,13.8,14.2,3.4,3.4,0.22997458424340786,0.26396802463709645,0.1001261732772055,0.08749989843762207,-0.19102777399999998,-0.549096205,-0.008635384274552044,-1,0.358068431,0.3999999999999999,-0.3999999999999986,0.0,-0.033993440393688595,0.012626274839583423
2013-2014,2013-11-02,Newcastle,Chelsea,2,0,H,15,13,8,2,5.62,3.89,1.61,0.2801565319035397,0.8812944556973952,0.5333329777780148,0.15384603550304962,0.1333332444445037,0.0,11,20,1.8,2.4,16.0,18.2,5.2,6.8,0.3138093306322073,0.3772258713824389,0.11440468812859124,0.1341724115519929,-0.574511907,0.898994361,-0.6011379237938554,-9,-1.473506268,-0.5999999999999999,-2.1999999999999993,-1.5999999999999996,-0.06341654075023162,-0.019767723423401648
2013-2014,2013-11-03,Cardiff,Swansea,1,0,H,9,10,3,3,3.24,3.29,2.25,0.0,0.0,0.3333329629633745,0.2999997000003,0.11111098765445816,0.0,9,11,0.8,1.4,11.0,13.2,2.6,5.6,0.2658504790971928,0.4214002283347448,0.05856638221770316,0.1038094452154805,0.0,-0.099516232,0.0,-2,0.099516232,-0.5999999999999999,-2.1999999999999993,-2.9999999999999996,-0.155549749237552,-0.045243062997777334
2013-2014,2013-11-03,Everton,Tottenham,0,0,D,8,16,1,6,2.44,3.27,2.92,0.28587401214646907,0.5723303028875595,0.12499984375019532,0.3749997656251465,0.0,0.0,18,19,2.2,1.0,12.6,16.6,5.0,6.4,0.43015828794712785,0.3788755875584588,0.1819045896449361,0.0676657336688671,0.374043419,0.500606288,-0.2864562907410904,-1,-0.12656286899999997,1.2000000000000002,-4.000000000000002,-1.4000000000000004,0.051282700388669056,0.114238855976069
2013-2014,2013-11-09,Liverpool,Fulham,4,0,H,32,4,10,1,1.24,5.93,12.64,0.5545955835641501,0.0,0.3124999023437805,0.24999937500156252,0.1249999609375122,0.0,20,10,2.4,1.4,16.2,8.6,6.2,3.8,0.39300605595029403,0.3688885145682934,0.14798950052375884,0.14666650962980016,0.6987894720000001,-0.24938197399999998,0.5545955835641501,10,0.948171446,1.0,7.6,2.4000000000000004,0.024117541382000618,0.001322990893958681
2013-2014,2013-11-09,Crystal Palace,Everton,0,0,D,9,15,2,2,5.97,3.82,1.59,0.03717632709069193,0.26496773281831454,0.22222197530891633,0.1333332444445037,0.0,0.0,3,19,0.4,1.6,11.6,12.2,2.8,4.4,0.22171144494475223,0.37515833669708687,0.03246750573454753,0.12190464964487609,0.0,0.374043419,-0.2277914057276226,-16,-0.374043419,-1.2000000000000002,-0.5999999999999996,-1.6000000000000005,-0.15344689175233464,-0.08943714391032856
